"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","Significance"
"PLET1",9.20045777463756,-0.504465395426776,0.398310293826883,-1.26651357809505,0.205329271332951,0.553466204413202,"PLET1","349633","Not Significant"
"PTS",85.7080501692375,-0.423043576624247,0.170605113544366,-2.47966527987003,0.0131505766971235,0.187291867807512,"PTS","5805","Not Significant"
"LOC101928847",37.7201573770557,0.357561954520476,0.214042483994544,1.67051861783472,0.0948167990052192,0.40384465302001,"LOC101928847",NA,"Not Significant"
"NCAM1-AS1",81.4946024435204,-0.231011127602272,0.239306571437092,-0.965335495030482,0.334376798775519,0.669809099431092,"NCAM1-AS1","100288346","Not Significant"
"TTC12",114.296109487612,-0.308279484960188,0.209409046277497,-1.47214024627988,0.140983009310175,0.472683495102759,"TTC12","54970","Not Significant"
"DRD2",43.526692914513,-0.0247803745399369,0.282863324439584,-0.0876054702002544,0.930190254307688,0.979061717707204,"DRD2","1813","Not Significant"
"ANKK1",15.3865540347911,-0.11488220998123,0.274571592069487,-0.418405302294188,0.675650810513474,0.878217258140942,"ANKK1","255239","Not Significant"
"TMPRSS5",361.514822905592,1.06736934989614,0.341943721398828,3.12147667320731,0.00179946503382652,0.0904506373366674,"TMPRSS5","80975","Not Significant"
"USP28",405.640347786519,0.0366149597545305,0.0870170255660538,0.420779261487586,0.673916276634866,0.877284214961428,"USP28","57646","Not Significant"
"HTR3A",11.8228547703898,0.155837318054132,0.420722867486318,0.370403726769617,0.711081697414708,0.893250421310582,"HTR3A","3359","Not Significant"
"HTR3B",72.0363471505549,-0.377823456343931,0.413701752225937,-0.91327497239506,0.361097941827618,0.691463452147837,"HTR3B","9177","Not Significant"
"C11orf71",126.724585519529,-0.246346557366437,0.180899922154565,-1.36178365602586,0.173266171036154,0.517157753425485,"C11orf71","54494","Not Significant"
"RBM7",94.074171594358,0.216931724987396,0.146876067552064,1.4769712220849,0.139683351560958,0.470646573588116,"RBM7","10179","Not Significant"
"NNMT",25.0979059921369,-0.0850369234682819,0.350717066951377,-0.242465883418418,0.80841918932562,0.934658384477365,"NNMT","4837","Not Significant"
"REXO2",139.313565713135,-0.096339237855542,0.0959463341453274,-1.00409503618574,0.315332807790829,0.65387893861263,"REXO2","25996","Not Significant"
"NXPE4",8.88508411919157,0.541073132576095,0.344060247881659,1.57261158738164,0.115808782955723,0.439510018288754,"NXPE4","54827","Not Significant"
"LOC105369509",31.7911654309838,0.55433880994312,0.231296374294573,2.39666017953713,0.0165452601096792,0.20359601902261,"LOC105369509","105369509","Not Significant"
"LOC105369507",39.3769895486433,0.568253926341898,0.24160662482797,2.35197990430316,0.0186737837620457,0.213707369088361,"LOC105369507",NA,"Not Significant"
"LINC00900",30.7637029320028,-0.154259565122622,0.227123147112565,-0.67918909668053,0.497018054918946,0.784872065328887,"LINC00900","283143","Not Significant"
"BUD13",164.252218769243,-0.0287949412278867,0.114253070534591,-0.252027723133871,0.801019635332102,0.932328755005986,"BUD13","84811","Not Significant"
"APOA1-AS",36.3553763290758,0.0449714489636429,0.281153671514065,0.159953269404106,0.872917885761218,0.959180125015991,"APOA1-AS","104326055","Not Significant"
"TAGLN",696.298110730317,0.171846690862267,0.302158679090758,0.568729951359929,0.569539418480634,0.824204533213718,"TAGLN","6876","Not Significant"
"RNF214",425.225871051179,0.0354978735266376,0.0754262068651704,0.470630501015284,0.637904622471793,0.858953589733997,"RNF214","257160","Not Significant"
"BACE1-AS",44.0149393204929,0.101156683033385,0.167539961017072,0.603776450819856,0.545992278056045,0.811797629412118,"BACE1-AS","100379571","Not Significant"
"PCSK7",590.223858928672,-0.121860126766742,0.129790149270414,-0.938901198987376,0.347781473574908,0.681757730214225,"PCSK7","9159","Not Significant"
"LOC100652768",42.0871399675524,0.144259359698872,0.30661203581119,0.470494771404558,0.63800156892524,0.859007234567878,"LOC100652768","100652768","Not Significant"
"SIDT2",774.249692391894,-0.0889551753012027,0.12564329913619,-0.707997767591095,0.478946643807956,0.773211977453086,"SIDT2","51092","Not Significant"
"CEP164",758.196800040102,0.150852540365616,0.192621090006878,0.783156924095019,0.433534966909183,0.743822911221263,"CEP164","22897","Not Significant"
"FXYD6",2843.61949696164,-0.294525937461061,0.200285468815413,-1.47053073397203,0.141418068116343,0.47366414717083,"FXYD6","53826","Not Significant"
"IL10RA",200.974009918162,-0.266954225137817,0.246180779806542,-1.08438288865443,0.2781950674157,0.620184180452741,"IL10RA","3587","Not Significant"
"JAML",14.5282615484195,0.578431388137637,0.416753292912224,1.38794677324713,0.165153253596128,0.50608673846669,"JAML","120425","Not Significant"
"SCN4B",880.519451366584,0.123971729586629,0.244720737048497,0.506584489250133,0.612446393767448,0.84808476089539,"SCN4B","6330","Not Significant"
"SCN2B",1822.23343475121,-0.267773038367572,0.237429769295333,-1.12779892412942,0.259404847863714,0.602541543432519,"SCN2B","6327","Not Significant"
"MPZL3",12.1085374524648,0.377506335959774,0.27743327352072,1.36071038332603,0.173605231964696,0.517284833390226,"MPZL3","196264","Not Significant"
"MPZL2",60.7637117016209,-0.46360642382655,0.357810892732213,-1.29567442814972,0.195087674993906,0.541624075515343,"MPZL2","10205","Not Significant"
"CD3E",5.92136619428535,-0.431868838767735,0.547859460249422,-0.788283985405892,0.430530612929999,0.741593690463899,"CD3E","916","Not Significant"
"UBE4A",1260.2504144025,-0.0902288143802607,0.124378804118054,-0.725435615980197,0.468184829932859,0.765172603074048,"UBE4A","9354","Not Significant"
"LOC100131626",7.71082223119521,0.64689235020405,0.359899108310406,1.79742693234494,0.0722678682938955,0.364187457922756,"LOC100131626","100131626","Not Significant"
"ATP5L",510.174355463469,-0.206827070019778,0.126773245262048,-1.63147255236902,0.102790646857418,0.41875623753709,"ATP5L",NA,"Not Significant"
"TMEM25",700.211026207142,0.0915867847467233,0.180879303787241,0.506341979591275,0.612616597761308,0.848109193120899,"TMEM25","84866","Not Significant"
"IFT46",301.656449530479,0.157843527818672,0.090549470159939,1.74317450494046,0.0813031374276629,0.380730840360521,"IFT46","56912","Not Significant"
"ARCN1",1090.0849874783,-0.186693452276653,0.10534608412008,-1.77219166555681,0.0763627466482268,0.37083717601467,"ARCN1","372","Not Significant"
"TTC36",15.5221026472116,0.426057590943439,0.241120088356516,1.76699334280882,0.0772293432048713,0.372502024324677,"TTC36","143941","Not Significant"
"TREH",156.40656344678,0.190605440566155,0.396509407484079,0.480708495103759,0.630723692616723,0.856259319726153,"TREH","11181","Not Significant"
"CXCR5",13.5390970029184,-0.146456026703055,0.566513338356303,-0.258521762484864,0.79600425558515,0.929852596467984,"CXCR5","643","Not Significant"
"BCL9L",1205.2782530113,0.420013868575919,0.178146803793363,2.35768399787349,0.0183893394721935,0.212204677425433,"BCL9L","283149","Not Significant"
"RPL23AP64",53.6414900021831,-0.288504427749721,0.213932188917688,-1.34857886141073,0.177472274158328,0.520999096364268,"RPL23AP64","649946","Not Significant"
"RPS25",612.256803721387,-0.122726603044097,0.129265345131381,-0.949416124788606,0.342409012466693,0.677223159709796,"RPS25","6230","Not Significant"
"TRAPPC4",170.342566354392,-0.347804618632817,0.137703340527106,-2.52575295052013,0.0115450635890591,0.176532504362661,"TRAPPC4","51399","Not Significant"
"SLC37A4",170.797745247256,-0.0758637502193987,0.153818613886646,-0.493202664505253,0.621869395380187,0.852801082321192,"SLC37A4","2542","Not Significant"
"HMBS",101.139084656545,-0.23953358330932,0.165381235213425,-1.44837219893902,0.147512985596826,0.482058763366772,"HMBS","3145","Not Significant"
"DPAGT1",168.06441089215,0.149137037782891,0.12573106654563,1.18615901288618,0.235559509161738,0.581386072509269,"DPAGT1","1798","Not Significant"
"HINFP",305.981939952727,0.265244131280027,0.0858288969456251,3.09038261843289,0.00199898800518533,0.091775530147369,"HINFP","25988","Not Significant"
"C2CD2L",1019.51005133127,-0.156111687415487,0.20533291877059,-0.760285726955958,0.447083811614668,0.751794815427825,"C2CD2L","9854","Not Significant"
"HYOU1",2611.66734300437,-0.265508464377516,0.16276379698297,-1.63125012625072,0.102837552300924,0.41875623753709,"HYOU1","10525","Not Significant"
"H2AFX",525.911860193959,0.0490536642613238,0.134416932669488,0.364936643673754,0.715158700200433,0.894565976291906,"H2AFX",NA,"Not Significant"
"VPS11",694.340125135789,-0.279424048574527,0.102441285769651,-2.72765073647003,0.00637871064924879,0.138143237935923,"VPS11","55823","Not Significant"
"NLRX1",189.328666401201,-0.169836700418707,0.127680840545148,-1.33016590189703,0.183463616068267,0.528604371653231,"NLRX1","79671","Not Significant"
"ABCG4",239.633313034306,-0.0394824257627833,0.245704279696298,-0.160690834573925,0.872336908571755,0.958777235557789,"ABCG4","64137","Not Significant"
"USP2",622.428933711151,-0.0282998362270499,0.13816610796854,-0.204824733381748,0.837709062228929,0.947117073478505,"USP2","9099","Not Significant"
"MCAM",824.399307531943,-0.703033100026973,0.268819343151253,-2.6152623237064,0.0089158949746826,0.16022223192475,"MCAM","4162","Not Significant"
"RNF26",357.13599582372,-0.171323444588107,0.105315917757307,-1.62675736238572,0.103788640488946,0.42108958090895,"RNF26","79102","Not Significant"
"THY1",5721.36239861302,-0.337499056540431,0.252613524307662,-1.33602924651566,0.181539714128272,0.526001110351194,"THY1","7070","Not Significant"
"LOC102724301",13.6852308788194,0.218301970711735,0.319140157085154,0.684031657769372,0.493955175370422,0.782621447478343,"LOC102724301",NA,"Not Significant"
"OAF",512.648872222595,0.0658460393759904,0.234720738093582,0.280529278796566,0.77907146564189,0.9224740114904,"OAF","220323","Not Significant"
"TMEM136",362.559374138277,-0.0508612023919041,0.148056296141028,-0.343526102689056,0.731202707148631,0.901997440382525,"TMEM136",NA,"Not Significant"
"LOC101929227",44.0177406906365,0.253580114059146,0.277511286390814,0.913765048467374,0.360840315583174,0.691340891980661,"LOC101929227","101929227","Not Significant"
"TBCEL",501.68903981555,0.218588303434568,0.17943676957593,1.21819125450801,0.223151302267698,0.570586624948335,"TBCEL","219899","Not Significant"
"SC5D",910.579146760036,-0.102931451678755,0.16119662169239,-0.638545960815345,0.523118345571802,0.798003917670617,"SC5D","6309","Not Significant"
"MIR125B1",9.28868769320251,-0.208921445424336,0.298200386440102,-0.700607560970753,0.483547958535968,0.775551765019413,"MIR125B1","406911","Not Significant"
"BLID",20.3145358396902,0.140302521814329,0.348575086630553,0.402503010672799,0.687313873105855,0.882749638803959,"BLID","414899","Not Significant"
"CRTAM",5.48042477248038,1.22486589436812,0.618070865999446,1.98175640003265,0.0475065114191358,0.309017364146896,"CRTAM","56253","Not Significant"
"HSPA8",10370.6764434522,-0.0883004245025218,0.200959226427255,-0.439394727340302,0.660375546361258,0.871001196541412,"HSPA8","3312","Not Significant"
"SCN3B",3358.62768597425,-0.54609842927229,0.272537770319698,-2.00375319953522,0.045096504391055,0.301355192295657,"SCN3B","55800","Not Significant"
"TBRG1",940.186528019954,-0.067937342029273,0.113721957571837,-0.597398633296986,0.550241266000167,0.813507915514478,"TBRG1","84897","Not Significant"
"SPA17",16.3723255933089,-0.582836612200294,0.282419941528833,-2.06372329462716,0.0390439593946407,0.281740132662871,"SPA17","53340","Not Significant"
"ESAM",336.266038173285,0.130354962130276,0.181117948795999,0.719724152116476,0.471694852660771,0.768288598294308,"ESAM","90952","Not Significant"
"LOC101929340",19.277900182219,0.497630038790357,0.289276168067765,1.72025937053267,0.0853853052898056,0.388674373420802,"LOC101929340",NA,"Not Significant"
"NRGN",11071.269308076,-0.410260441010164,0.303598128943609,-1.35132730375412,0.176590609433456,0.520447995900688,"NRGN","4900","Not Significant"
"VSIG2",64.1852101279177,0.347433526957967,0.222542685403513,1.56119949001246,0.118476689304464,0.442202376727203,"VSIG2","23584","Not Significant"
"ROBO3",274.834812081655,0.150118201332701,0.173845470636821,0.863515171162046,0.387854281772784,0.710751396522798,"ROBO3","64221","Not Significant"
"ROBO4",315.560475983027,-0.448284950253516,0.219019922162361,-2.04677705035982,0.0406799799796342,0.285877032504262,"ROBO4","54538","Not Significant"
"LOC100507283",44.5848441202368,-0.00283751211658428,0.207591671934339,-0.0136687184516814,0.989094280175462,0.996310157199783,"LOC100507283",NA,"Not Significant"
"CCDC15",33.4931722334363,-0.137309460331349,0.302998444421654,-0.453168862280588,0.650427152171462,0.865192535658074,"CCDC15","80071","Not Significant"
"HEPACAM",2688.17243728145,-0.036318770484366,0.16975105141639,-0.213953140091475,0.830583599759585,0.943228428792069,"HEPACAM","220296","Not Significant"
"SLC37A2",84.3681810349024,0.347107758184078,0.255934345304637,1.35623750603272,0.175023612161827,0.51901977860204,"SLC37A2","219855","Not Significant"
"TMEM218",79.395466799446,0.172279324184,0.129675639401471,1.32854038722438,0.183999650612177,0.529274774362846,"TMEM218","219854","Not Significant"
"PKNOX2-AS1",5.7058343365633,0.532353592734798,0.444649864893807,1.19724222307351,0.231212156902436,0.577174784360247,"PKNOX2-AS1","105369549","Not Significant"
"LOC403312",37.1174465488177,0.296908342072327,0.182799000657809,1.62423394550239,0.104325888691971,0.421786908737373,"LOC403312","403312","Not Significant"
"FEZ1",3920.77550586442,-0.139512097700151,0.212198055392293,-0.657461716330215,0.510884079470519,0.790908062692442,"FEZ1","9638","Not Significant"
"STT3A",440.491473921524,-0.101538852040567,0.16481637529439,-0.616072595087722,0.537846608295228,0.805922907582232,"STT3A","3703","Not Significant"
"ACRV1",8.57472234981872,-0.386491169710534,0.31320918185131,-1.23397139070467,0.217213565112481,0.564643470356053,"ACRV1","56","Not Significant"
"CHEK1",48.8244912074442,-0.350269743920024,0.158269960589263,-2.21311575877012,0.0268896659191905,0.245278739696342,"CHEK1","1111","Not Significant"
"EI24",565.764017330429,0.143662872660303,0.0919167565980415,1.56296716700471,0.118060317674776,0.441729952030399,"EI24","9538","Not Significant"
"PATE1",8.73291763057158,-0.134152025154144,0.354474656487157,-0.378453078941073,0.705094043763909,0.889513237883188,"PATE1","160065","Not Significant"
"PATE2",18.1115881315592,-0.0928314321697015,0.259492636930215,-0.35774206647207,0.720536349165173,0.896769950336825,"PATE2","399967","Not Significant"
"PATE3",16.3660679690316,0.089143216129739,0.284997734694735,0.312785700648538,0.754443479912352,0.911787801183324,"PATE3","100169851","Not Significant"
"PATE4",19.092041099355,0.332920321126428,0.2485628567812,1.33938081271525,0.180446732497757,0.524558268721138,"PATE4","399968","Not Significant"
"HYLS1",74.2300298948261,0.190659342408377,0.175534874863883,1.08616218034292,0.277407246287028,0.619501963083621,"HYLS1","219844","Not Significant"
"DDX25",209.081993264894,-0.319012097694341,0.233859214218029,-1.36412028391117,0.172529711789481,0.516232302545472,"DDX25","29118","Not Significant"
"PUS3",57.9494031252915,0.0405827227587005,0.140993175180691,0.287834660838665,0.773473304088449,0.919812263892265,"PUS3","83480","Not Significant"
"RPUSD4",225.028028120362,-0.0564955863360328,0.111450084696921,-0.506913803517224,0.612215299939586,0.848025511791263,"RPUSD4","84881","Not Significant"
"FOXRED1",389.83537363246,-0.176914080481811,0.130935638670593,-1.35115299606771,0.176646427954204,0.520447995900688,"FOXRED1","55572","Not Significant"
"SRPRA",926.58038234443,-0.216683937418921,0.0884952184272855,-2.44853836478142,0.0143437153567259,0.192641417163249,"SRPRA","6734","Not Significant"
"TIRAP",123.579640091466,0.0934650039249511,0.14063657910021,0.664585305778471,0.506315770307901,0.789252365740426,"TIRAP","114609","Not Significant"
"DCPS",97.4499298658182,0.0624356781094213,0.124386242248432,0.501950030653075,0.615702671131147,0.849501485575052,"DCPS","28960","Not Significant"
"ST3GAL4",312.286332980261,-0.0850838099931372,0.200685182627188,-0.423966577299317,0.671590188412143,0.876053887219592,"ST3GAL4","6484","Not Significant"
"LOC101929427",17.4735111141099,0.361878813674253,0.305823053206601,1.18329475126188,0.236692352257663,0.582683379236667,"LOC101929427",NA,"Not Significant"
"MIR3167",8.89029386982405,0.635428191720229,0.310984689274276,2.04327805720303,0.0410249204868742,0.28739214474015,"MIR3167","100422918","Not Significant"
